RecordId,RecordType,Type,SubType,Category,Task,TaskStatus,SLADesc,DUE,FIrstPlanReviewedDate
16-10943,Com: Landlord Impr,Commercial,Existing Building,Landlord Improvements,Fire Review,Approved,Small Comm - 10 Days,11/14/2016,10/31/2016
16-10948,Com: Misc. Structure,Commercial,Accessory Structure,Other,Building Review,Approved,Quick Touch - 3 Days,11/03/2016,10/31/2016
16-10953,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Quick Touch - 3 Days,11/03/2016,10/31/2016
16-10954,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/02/2016,11/01/2016
16-10956,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Approved with Conditions,Residential - 10 Days,11/14/2016,11/02/2016
16-10956,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,11/14/2016,11/03/2016
16-10958,Com: Retaining Wall,Commercial,Accessory Structure,Retaining Wall,Building Review,Approved,Small Comm - 10 Days,11/14/2016,11/01/2016
16-10958,Com: Retaining Wall,Commercial,Accessory Structure,Retaining Wall,Zoning Review,Approved with Conditions,Small Comm - 10 Days,11/14/2016,11/02/2016
16-10969,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Approved with Conditions,Residential - 10 Days,11/15/2016,11/03/2016
16-10969,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved with Conditions,Residential - 10 Days,11/15/2016,11/03/2016
16-10976,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/03/2016,11/01/2016
16-10986,Com: Shell,Commercial,New Building,Shell Only,Building Review,Hold for Revision,Std Level II or III Comm - 45 Days,01/03/2017,11/16/2016
16-10986,Com: Shell,Commercial,New Building,Shell Only,Fire Review,Approved,Std Level II or III Comm - 45 Days,01/03/2017,11/15/2016
16-10987,Com: Shell,Commercial,New Building,Shell Only,Building Review,Hold for Revision,Std Level II or III Comm - 45 Days,01/03/2017,11/16/2016
16-10987,Com: Shell,Commercial,New Building,Shell Only,Fire Review,Hold for Revision,Std Level II or III Comm - 45 Days,01/03/2017,11/15/2016
16-10989,Com: Shell,Commercial,New Building,Shell Only,Building Review,Hold for Revision,Std Level II or III Comm - 45 Days,01/03/2017,11/16/2016
16-10989,Com: Shell,Commercial,New Building,Shell Only,Fire Review,Approved,Std Level II or III Comm - 45 Days,01/03/2017,11/15/2016
16-10994,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,11/15/2016,11/08/2016
16-10994,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/15/2016,11/03/2016
16-10996,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/03/2016,11/02/2016
16-10996,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved,Res. Waiver - 2 Days,11/03/2016,11/02/2016
16-11006,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved with Conditions,Std Level I Comm  - 21 Days,12/01/2016,11/09/2016
16-11006,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Std Level I Comm  - 21 Days,12/01/2016,11/11/2016
16-11008,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/04/2016,11/02/2016
16-11009,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Approved with Conditions,Residential - 10 Days,11/16/2016,11/04/2016
16-11009,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved,Residential - 10 Days,11/16/2016,11/03/2016
16-11014,Res: New SFD,Residential,New Building,SFD,Building Review,Hold for Revision,Residential - 10 Days,11/16/2016,11/03/2016
16-11017,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Approved with Conditions,Residential - 10 Days,11/16/2016,11/16/2016
16-11017,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,11/16/2016,11/07/2016
16-11026,Res:Addition,Residential,Existing Building,Addition,Building Review,Approved with Conditions,Residential - 10 Days,11/16/2016,11/07/2016
16-11026,Res:Addition,Residential,Existing Building,Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,11/16/2016,11/07/2016
16-11029,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,11/16/2016,11/04/2016
16-11029,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Hold for Revision,Small Comm - 10 Days,11/16/2016,11/09/2016
16-11033,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,11/16/2016,11/03/2016
16-11033,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/16/2016,11/03/2016
16-11057,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,11/17/2016,11/15/2016
16-11057,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/17/2016,11/15/2016
16-11060,Com: Alterations,Commercial,Existing Building,Alterations,Addressing,Approved - No Fees,Small Comm - 10 Days,11/17/2016,11/15/2016
16-11060,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,11/17/2016,11/28/2016
16-11060,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/17/2016,11/07/2016
16-11066,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,11/18/2016,11/07/2016
16-11066,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/18/2016,11/09/2016
16-11071,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved,Residential - 10 Days,11/18/2016,11/07/2016
16-11071,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved,Residential - 10 Days,11/18/2016,11/08/2016
16-11075,Colocation,Commercial,Accessory Structure,Telecom Colocation,Building Review,Approved,Small Comm - 10 Days,11/18/2016,11/07/2016
16-11078,Res: New SFD,Residential,New Building,SFD,Building Review,Approved with Conditions,Residential - 10 Days,11/18/2016,11/09/2016
16-11082,Res: Detached Bldg,Residential,Accessory Structure,Other,Addressing,Approved - Fees Due,Residential - 10 Days,11/18/2016,11/15/2016
16-11082,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved,Residential - 10 Days,11/18/2016,11/14/2016
16-11084,Com: Reroof,Commercial,Existing Building,Reroof,Building Review,Approved,Quick Touch - 3 Days,11/09/2016,11/07/2016
16-11089,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved,Residential - 10 Days,11/18/2016,11/07/2016
16-11089,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved,Residential - 10 Days,11/18/2016,11/08/2016
16-11093,Com: Alterations,Commercial,Existing Building,Alterations,Addressing,Approved - No Fees,Small Comm - 10 Days,11/18/2016,11/15/2016
16-11093,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,11/18/2016,11/14/2016
16-11093,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/18/2016,11/18/2016
16-11093,Com: Alterations,Commercial,Existing Building,Alterations,Zoning Review,Approved,Small Comm - 10 Days,11/18/2016,11/17/2016
16-11096,Com: Misc. Structure,Commercial,Accessory Structure,Other,Building Review,Approved,Small Comm - 10 Days,11/18/2016,11/07/2016
16-11096,Com: Misc. Structure,Commercial,Accessory Structure,Other,Fire Review,Approved,Small Comm - 10 Days,11/18/2016,11/07/2016
16-11096,Com: Misc. Structure,Commercial,Accessory Structure,Other,Zoning Review,Approved with Conditions,Small Comm - 10 Days,11/18/2016,11/09/2016
16-11103,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Building Review,Approved,Small Comm - 10 Days,11/21/2016,11/18/2016
16-11103,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Fire Review,Approved,Small Comm - 10 Days,11/21/2016,11/08/2016
16-11106,Com: Reroof,Commercial,Existing Building,Reroof,Building Review,Approved,Quick Touch - 3 Days,11/10/2016,11/07/2016
16-11106,Com: Reroof,Commercial,Existing Building,Reroof,Fire Review,Approved,Quick Touch - 3 Days,11/10/2016,11/10/2016
16-11119,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,11/21/2016,11/11/2016
16-11119,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved with Conditions,Small Comm - 10 Days,11/21/2016,11/11/2016
16-11143,Com: Landlord Impr,Commercial,Existing Building,Landlord Improvements,Addressing,Hold for Revision,Small Comm - 10 Days,11/22/2016,11/28/2016
16-11143,Com: Landlord Impr,Commercial,Existing Building,Landlord Improvements,Building Review,Hold for Revision,Small Comm - 10 Days,11/22/2016,11/11/2016
16-11143,Com: Landlord Impr,Commercial,Existing Building,Landlord Improvements,Fire Review,Approved,Small Comm - 10 Days,11/22/2016,11/09/2016
16-11146,Res: Detached Bldg,Residential,Accessory Structure,Other,Building Review,Approved with Conditions,Residential - 10 Days,11/22/2016,11/15/2016
16-11146,Res: Detached Bldg,Residential,Accessory Structure,Other,Zoning Review,Approved,Residential - 10 Days,11/22/2016,11/09/2016
16-11152,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Approved with Conditions,Residential - 10 Days,11/22/2016,11/17/2016
16-11152,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved with Conditions,Residential - 10 Days,11/22/2016,11/09/2016
16-11169,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,11/23/2016,11/10/2016
16-11169,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/23/2016,11/09/2016
16-11186,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/11/2016,11/14/2016
16-11191,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/11/2016,11/14/2016
16-11196,Res: New SFD,Residential,New Building,SFD,Addressing,Approved - No Fees,Res. Waiver - 2 Days,11/11/2016,11/15/2016
16-11196,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/11/2016,11/14/2016
16-11198,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Residential - 10 Days,11/23/2016,11/14/2016
16-11200,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Approved with Conditions,Residential - 10 Days,11/23/2016,11/14/2016
16-11200,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Hold for Revision,Residential - 10 Days,11/23/2016,11/11/2016
16-11207,Com: Misc. Structure,Commercial,Accessory Structure,Other,Building Review,Approved with Conditions,Small Comm - 10 Days,11/24/2016,11/14/2016
16-11207,Com: Misc. Structure,Commercial,Accessory Structure,Other,Fire Review,Approved with Conditions,Small Comm - 10 Days,11/24/2016,11/14/2016
16-11207,Com: Misc. Structure,Commercial,Accessory Structure,Other,Zoning Review,Approved,Small Comm - 10 Days,11/24/2016,11/15/2016
16-11214,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved with Conditions,Small Comm - 10 Days,11/24/2016,11/18/2016
16-11214,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/24/2016,11/17/2016
16-11215,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,11/24/2016,11/18/2016
16-11215,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/24/2016,11/11/2016
16-11221,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/14/2016,11/14/2016
16-11221,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Res. Waiver - 2 Days,11/14/2016,11/11/2016
16-11222,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Approved,Res. Waiver - 2 Days,11/14/2016,11/14/2016
16-11250,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/15/2016,11/14/2016
16-11253,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/15/2016,11/14/2016
16-11254,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/15/2016,11/14/2016
16-11264,Mfg. Home in Park,Residential,Manufactured Home,Existing Park,Addressing,Approved - No Fees,Quick Touch - 3 Days,11/17/2016,11/15/2016
16-11271,Res: New SFD,Residential,New Building,SFD,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/16/2016,11/14/2016
16-11273,Com: Landlord Impr,Commercial,Existing Building,Landlord Improvements,Building Review,Hold for Revision,Small Comm - 10 Days,11/28/2016,11/15/2016
16-11273,Com: Landlord Impr,Commercial,Existing Building,Landlord Improvements,Fire Review,Hold for Revision,Small Comm - 10 Days,11/28/2016,11/17/2016
16-11277,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Approved with Conditions,Residential - 10 Days,11/28/2016,11/17/2016
16-11282,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Res. Waiver - 2 Days,11/16/2016,11/14/2016
16-11282,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Disapproved,Res. Waiver - 2 Days,11/16/2016,11/17/2016
16-11285,Res: Alterations,Residential,Existing Building,Alterations,Building Review,Approved,Residential - 10 Days,11/28/2016,11/17/2016
16-11291,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Building Review,Plan Review Waiver,Residential - 10 Days,11/28/2016,11/15/2016
16-11291,Res: Alter & Add,Residential,Existing Building,Alterations w Addition,Zoning Review,Approved with Conditions,Residential - 10 Days,11/28/2016,11/17/2016
16-11296,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,11/28/2016,11/15/2016
16-11296,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/28/2016,11/17/2016
16-11298,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Quick Touch - 3 Days,11/17/2016,11/14/2016
16-11300,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Building Review,Approved,Small Comm - 10 Days,11/28/2016,12/02/2016
16-11300,Com: First Upfit,Commercial,New Building,Upfit First Occupancy,Fire Review,Approved,Small Comm - 10 Days,11/28/2016,12/07/2016
16-11307,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Approved,Small Comm - 10 Days,11/29/2016,11/29/2016
16-11307,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/29/2016,11/21/2016
16-11311,Com: Alterations,Commercial,Existing Building,Alterations,Addressing,Approved - No Fees,Small Comm - 10 Days,11/29/2016,12/07/2016
16-11311,Com: Alterations,Commercial,Existing Building,Alterations,Building Review,Hold for Revision,Small Comm - 10 Days,11/29/2016,11/17/2016
16-11311,Com: Alterations,Commercial,Existing Building,Alterations,Fire Review,Approved,Small Comm - 10 Days,11/29/2016,11/21/2016
16-11311,Com: Alterations,Commercial,Existing Building,Alterations,Zoning Review,Approved with Conditions,Small Comm - 10 Days,11/29/2016,11/21/2016
16-11315,Res: Deck,Residential,Accessory Structure,Deck,Building Review,Approved with Conditions,Residential - 10 Days,11/29/2016,11/21/2016
16-11315,Res: Deck,Residential,Accessory Structure,Deck,Zoning Review,Approved,Residential - 10 Days,11/29/2016,11/16/2016
16-11319,Res: New SFD,Residential,New Building,SFD,Building Review,Approved,Residential - 10 Days,11/29/2016,11/22/2016
